url,Creation_day,Update_day,Expiration_day,Expiration_Creation_day,netname,ttl,len_domain,len_path,len_parameter,len_tld,'%','$','=','@','?','&','#','.','_','-',';','{','}','[',']','|','+','*',uppercase,digit_ratio,consonant_vowel,https,file_extension,url_shortening
http://pastehtml.com/view/bg03uo0ky.html,5474.0,10.0,369.0,5844.0,DIGITALOCEAN-159-203-0-0,1330,13,20,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.75,0,1,0
http://zioneng.com.br,3759.0,105.0,259.0,4018.0,123558,1800,14,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,0,0
http://usafunzone.com,68.0,65.0,297.0,366.0,,600,14,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53846,0,0,0
http://registerer2.f4npage-confr1m.cf,,,,,,Error: The DNS query name does not exist: registerer2.f4npage-confr1m.cf.,30,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108,0.70833,0,0,0
http://rubinhostseo.com,,,,,,Error: The DNS query name does not exist: rubinhostseo.com.,16,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0
http://myethedwalliet.info,,,,,,Error: The DNS query name does not exist: myethedwalliet.info.,19,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61111,0,0,0
http://allegro.pl.showinten.pl,,,,,,Error: The DNS query name does not exist: allegro.pl.showinten.pl.,23,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,0
http://www.libyanembassymy.com/libya/EnglishDocu/center/FBN/fbn/fbn.html,,,,,,Error: The DNS query name does not exist: www.libyanembassymy.com.,23,42,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06944,0.0,0.7619,0,1,0
http://alibaabanew.com,,,,,,Error: The DNS query name does not exist: alibaabanew.com.,15,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0
http://jesulobao.com,,,,,,Error: The DNS query name does not exist: jesulobao.com.,13,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0
http://quartzsitedesertflyers.com,3968.0,251.0,49.0,4018.0,,Error: All nameservers failed to answer the query quartzsitedesertflyers.com. IN A: Server 210.220.163.82 UDP port 53 answered SERVFAIL; Server 219.250.36.130 UDP port 53 answered SERVFAIL,26,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0,0,0
http://recovery-help-centre03062018.000webhostapp.com,2812.0,735.0,1204.0,4017.0,AWEX-CLOUD-000WEBHOST-1,60,46,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20755,0.67742,0,0,0
http://dayseeingscenery.com,,,,,,Error: The DNS query name does not exist: dayseeingscenery.com.,20,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63158,0,0,0
http://kundensupport.gdn,,,,,,Error: The DNS query name does not exist: kundensupport.gdn.,17,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,0,0
http://reactivate.netflix.com.usermanagement.key.19735732.reactivatenetfix.com,,,,,,Error: The DNS query name does not exist: reactivate.netflix.com.usermanagement.key.19735732.reactivatenetfix.com.,71,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256,0.58929,0,0,0
http://copadomundofaturazero.dyndns-web.com/www.faturazerocopadomundocadastramento.com.br/copa-9/,,,,,,Error: The DNS query name does not exist: copadomundofaturazero.dyndns-web.com.,36,54,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01031,0.63636,0,0,0
http://notification-facebook-sistem.com,,,,,,Error: The DNS query name does not exist: notification-facebook-sistem.com.,32,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55172,0,0,0
http://safe-ads-department.com,,,,,,Error: The DNS query name does not exist: safe-ads-department.com.,23,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,0,0
http://instagram.myago.tk,,,,,,Error: The DNS query name does not exist: instagram.myago.tk.,18,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0,0,0
http://www.grotown.com/forzapartnersinvestment/,5091.0,342.0,21.0,5113.0,AMAZO-ZIAD4,60,15,25,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76923,0,0,0
http://panel.followcampaign.com,4365.0,11.0,383.0,4749.0,,14400,24,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63636,0,0,0
http://alookthroughtheglass.com,,,,,,Error: The DNS query name does not exist: alookthroughtheglass.com.,24,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217,0,0,0
http://kaushtubhrealty.com,,,,,,Error: The DNS query name does not exist: kaushtubhrealty.com.,19,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,0,0
http://gnadenhofwedemark.de,,,,,,Error: The DNS query name does not exist: gnadenhofwedemark.de.,20,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63158,0,0,0
http://mulla.cf,,,,,,Error: The DNS query name does not exist: mulla.cf.,8,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71429,0,0,0
http://webtechmasters.com,4819.0,71.0,659.0,5479.0,E2E-NETWORKS-IN,14400,18,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70588,0,0,0
http://danielhankins.com,7290.0,350.0,14.0,7305.0,,Error: The DNS response does not contain an answer to the question: danielhankins.com. IN A,17,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0,0,0
http://luarumah.info,,,,,,Error: The DNS query name does not exist: luarumah.info.,13,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0
http://api.appsouth.net,3232.0,324.0,55.0,3288.0,,Error: All nameservers failed to answer the query api.appsouth.net. IN A: Server 210.220.163.82 UDP port 53 answered SERVFAIL; Server 219.250.36.130 UDP port 53 answered SERVFAIL,16,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57143,0,0,0
http://appieid-tech.co.uk,,,,,,Error: The DNS query name does not exist: appieid-tech.co.uk.,18,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53333,0,0,0
http://out.aipad.co,419.0,12.0,-55.0,365.0,AT-88-Z,60,12,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0
http://informaka.xyz,,,,,,Error: The DNS query name does not exist: informaka.xyz.,13,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,0,0
http://ok.hhgo.asia/login/en/login.html,,,,,,Error: The DNS query name does not exist: ok.hhgo.asia.,12,20,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0
http://apple-limited-account.com,,,,,,Error: The DNS query name does not exist: apple-limited-account.com.,25,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59091,0,0,0
http://fidelity.teryhfc.xyz,,,,,,Error: The DNS query name does not exist: fidelity.teryhfc.xyz.,20,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77778,0,0,0
http://ziraatbankasiihalkakazandiriyor.com,,,,,,Error: The DNS query name does not exist: ziraatbankasiihalkakazandiriyor.com.,35,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55882,0,0,0
http://csinterinc.com,2435.0,244.0,121.0,2557.0,HGBLOCK-9,14400,14,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69231,0,0,0
http://fb.darbo.uzrasai.lt,,,,,BI-0000771,144,19,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0,0,0
http://www.shinersgirls.ac.ke/google004/,,,,,,Error: The DNS query name does not exist: www.shinersgirls.ac.ke.,22,11,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.73684,0,0,0
http://electrofos.com,3646.0,-1.0,371.0,4018.0,UNIFIEDLAYER-NETWORK-16,7200,14,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61538,0,0,0
http://lolacoffeebar.com,1533.0,22.0,293.0,1827.0,GOOGLE-CLOUD,86400,17,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0,0,0
http://kpzwkrozpc.bradul.creatory.org,3723.0,107.0,294.0,4018.0,,Error: The DNS query name does not exist: kpzwkrozpc.bradul.creatory.org.,30,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74074,0,0,0
http://industrialesmaroga.es,,,,,UNELINK-ES,14400,21,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0,0,0
http://viceschool.ca,1733.0,227.0,93.0,1827.0,,Error: The DNS operation timed out after 5.205731153488159 seconds,13,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0,0,0
http://thwcounseling.com,,,,,,Error: The DNS query name does not exist: thwcounseling.com.,17,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0,0,0
http://apple.com-updatemyaccount.loginprocessverify.be,,,,,,Error: The DNS query name does not exist: apple.com-updatemyaccount.loginprocessverify.be.,47,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62791,0,0,0
http://sistemaconfig.webcindario.com,8363.0,333.0,1497.0,9861.0,MIARROBA-NET,163327,29,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59259,0,0,0
http://sastechassociates.com,706.0,340.0,23.0,730.0,GOOGLE-CLOUD,3600,21,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0
http://digilander.libero.it/facebookpagesmanager/,9000.0,217.0,132.0,9132.0,IT-MATRIX-991115,86400,20,22,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55556,0,0,0
http://secure.runescape.com.d.weblagon.loginforn.com/mod/?/&amp;=ssl=0,,,,,,Error: The DNS query name does not exist: secure.runescape.com.d.weblagon.loginforn.com.,45,5,12,3,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01429,0.61538,0,0,0
http://wefilestrans.rocks,,,,,,Error: The DNS query name does not exist: wefilestrans.rocks.,18,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70588,0,0,0
http://appieid-license.com,,,,,,Error: The DNS query name does not exist: appieid-license.com.,19,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52941,0,0,0
http://paypal-com-add-carte-to-account-limited.zwagezz.com,,,,,,Error: The DNS query name does not exist: paypal-com-add-carte-to-account-limited.zwagezz.com.,51,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62791,0,0,0
http://securepaymente.com,168.0,167.0,197.0,366.0,NET-104-164-133-0,600,18,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58824,0,0,0
http://office99.webredirect.org,,,,,,Error: The DNS query name does not exist: office99.webredirect.org.,24,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06452,0.6,0,0,0
http://indygrace.com,1775.0,17.0,416.0,2192.0,AMAZO-4,3600,13,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,0,0
http://rudinahoxha.com/wp-content/plugins/yahoolink22/yahoofinal/yahoo/index.htm,,,,,,Error: The DNS query name does not exist: rudinahoxha.com.,15,58,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.57143,0,1,0
http://r9rs.com,,,,,,Error: The DNS query name does not exist: r9rs.com.,8,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667,0.83333,0,0,0
http://bcfskinclinic.com,,,,,,Error: The DNS query name does not exist: bcfskinclinic.com.,17,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,0,0
http://digilander.libero.it/messengerlive09/?,9000.0,217.0,132.0,9132.0,IT-MATRIX-991115,86400,20,17,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444,0.55556,0,0,0
http://asconinv.com,,,,,,Error: The DNS query name does not exist: asconinv.com.,12,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63636,0,0,0
http://tr-acikdeniz-denizbanki.com,,,,,,Error: The DNS query name does not exist: tr-acikdeniz-denizbanki.com.,27,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0,0,0
http://file-transfer.biz,,,,,,Error: The DNS query name does not exist: file-transfer.biz.,17,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,0,0
http://imersjogja.id,2665.0,64.0,256.0,2922.0,,Error: The DNS operation timed out after 5.003225803375244 seconds,13,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0,0,0
http://sertepro.com.ve,,,,,,Error: The DNS query name does not exist: sertepro.com.ve.,15,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61538,0,0,0
http://pastehtml.com/view/bbvzcnenr.html,5474.0,10.0,369.0,5844.0,DIGITALOCEAN-159-203-0-0,1686,13,20,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,1,0
http://lostainstitute.co.id,1613.0,161.0,213.0,1827.0,HH-63,14400,20,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55556,0,0,0
http://instatakip.top,,,,,,Error: The DNS query name does not exist: instatakip.top.,14,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61538,0,0,0
http://djmikeykay.com,1634.0,450.0,192.0,1827.0,AT-88-Z,600,14,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69231,0,0,0
http://onlinethekeincome.com,,,,,,Error: The DNS query name does not exist: onlinethekeincome.com.,21,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0,0,0
http://174.34.240.44/recordings/locale/.../my.screenname.aol.com/loading.html,6913.0,13.0,391.0,7305.0,RE-417,Error: The DNS query name does not exist: 174.34.240.44.,13,57,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12987,0.0,0,1,0
http://0576tz.com/js/?us.battle.net/login/en/?ref=http://xxhxsqbus.battle.net/d3/en/index&app=com-d3,7154.0,208.0,150.0,7305.0,JDCOM,120,10,4,78,3,0.0,0.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.8,0,0,0
http://seminarium.com,9597.0,137.0,628.0,10226.0,,14400,14,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53846,0,0,0
http://fenicokl.com,,,,,,Error: The DNS query name does not exist: fenicokl.com.,12,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63636,0,0,0
http://info-identiy.000webhostapp.com,2812.0,735.0,1204.0,4017.0,AWEX-CLOUD-000WEBHOST-1,Error: The DNS operation timed out after 5.001943826675415 seconds,30,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108,0.625,0,0,0
http://windandsolarenergyhelp.com/~homegyms/footer/id/80338529485392659027659237649735487/verification/dispatched/login_action/8993/pp/,,,,,,Error: The DNS query name does not exist: windandsolarenergyhelp.com.,26,102,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28889,0.68,0,0,0
http://highpointsmile.com,5311.0,197.0,167.0,5479.0,AUTOMATTIC,600,18,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64706,0,0,0
http://sistersofsjabbsr.org,,,,,,Error: The DNS query name does not exist: sistersofsjabbsr.org.,20,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73684,0,0,0
http://online.citicard.com.eatog8o9gj.agencja-em.pl/localdocs.net/logs/online.php,5010.0,263.0,103.0,5114.0,HGBLOCK-9,14400,44,30,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02469,0.58333,0,1,0
http://cutcoins.com,9337.0,1314.0,1984.0,11322.0,DE-HETZNER-19931109,14400,12,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63636,0,0,0
http://grandmaous.com,,,,,,Error: The DNS query name does not exist: grandmaous.com.,14,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61538,0,0,0
http://x0shop.com/images/?us.battle.net/login/en/?ref=http://npnpevaus.battle.net/d3/en/index&amp;app=com-d3,,,,,,Error: The DNS query name does not exist: x0shop.com.,10,8,82,3,0.0,0.0,2.0,0.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02778,0.75,0,0,0
http://fgts-saldoinativo.cf,,,,,,Error: The DNS query name does not exist: fgts-saldoinativo.cf.,20,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,0,0
http://46.137.248.115/cringzjncnbb.htm,6731.0,-7.0,1089.0,7821.0,AMAZON-SIN,Error: The DNS query name does not exist: 46.137.248.115.,14,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28947,0.0,0,1,0
http://www.id-app7.co.uk/identify-customer=6kwiunPwY39RJ1SqtbTDB41xwbnmtti2KyIvyBuhVYsoP3211wAUwOXCpxxY6U8oAirBlTkjESP7lc9D8qO3YklTk2qqbGJHKWmK/,,,,,,Error: The DNS query name does not exist: www.id-app7.co.uk.,17,120,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25694,0.13194,0.66667,0,0,0
http://online.citicard.com.ngqgur9err.agencja-em.pl/localdocs.net/logs/online.php,5010.0,263.0,103.0,5114.0,HGBLOCK-9,14400,44,30,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01235,0.64865,0,1,0
http://pdinteriors.co.ke,,,,,,Error: The DNS operation timed out after 5.003309488296509 seconds,17,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0
http://www.tellmeyourproblem.biz/need.html,,,,,,Error: The DNS query name does not exist: www.tellmeyourproblem.biz.,25,10,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69565,0,1,0
http://apaiypal.com.au.pisem.su/uci-biwebscmd=_lgin-Nv7x9xAxBVW6W9U0AyJpSSiZNhXOvBbZm1IHbu1Q9g9II3ti8FYmgtNuCYaRQl2zuwJUrCOGxsflJQGJnoGfdptteN53KZ0OdAOMkOqvrHonDbbmHHdbUNL53Qqrun.htm,,,,,,Error: The DNS operation timed out after 5.002344131469727 seconds,24,151,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022,0.09341,0.5,0,1,0
